timestamp,UpperRes_min,UpperRes_max,UpperRes_penalty,LowerRes_min,LowerRes_max,LowerRes_penalty
2025-10-08 12:00:00,1.0067431507325857,9.0,50.0,4.0,16.0,50.0
2025-10-08 13:00:00,1.0068265613090677,9.0,50.0,4.0,16.0,50.0
2025-10-08 14:00:00,1.0069104828334303,9.0,50.0,4.0,16.0,50.0
2025-10-08 15:00:00,1.0069949152624995,9.0,50.0,4.0,16.0,50.0
2025-10-08 16:00:00,1.0070798585528378,9.0,50.0,4.0,16.0,50.0
2025-10-08 17:00:00,1.0071653126607454,9.0,50.0,4.0,16.0,50.0
2025-10-08 18:00:00,1.00725127754226,9.0,50.0,4.0,16.0,50.0
2025-10-08 19:00:00,1.0073377531531553,9.0,50.0,4.0,16.0,50.0
2025-10-08 20:00:00,1.0074247394489437,9.0,50.0,4.0,16.0,50.0
2025-10-08 21:00:00,1.0075122363848743,9.0,50.0,4.0,16.0,50.0
2025-10-08 22:00:00,1.0076002439159333,9.0,50.0,4.0,16.0,50.0
2025-10-08 23:00:00,1.0076887619968438,9.0,50.0,4.0,16.0,50.0
2025-10-09 00:00:00,1.0077777905820677,9.0,50.0,4.0,16.0,50.0
2025-10-09 01:00:00,1.0078673296258027,9.0,50.0,4.0,16.0,50.0
2025-10-09 02:00:00,1.0079573790819851,9.0,50.0,4.0,16.0,50.0
2025-10-09 03:00:00,1.0080479389042876,9.0,50.0,4.0,16.0,50.0
2025-10-09 04:00:00,1.0081390090461209,9.0,50.0,4.0,16.0,50.0
2025-10-09 05:00:00,1.0082305894606332,9.0,50.0,4.0,16.0,50.0
2025-10-09 06:00:00,1.0083226801007101,9.0,50.0,4.0,16.0,50.0
2025-10-09 07:00:00,1.0084152809189741,9.0,50.0,4.0,16.0,50.0
2025-10-09 08:00:00,1.0085083918677868,9.0,50.0,4.0,16.0,50.0
2025-10-09 09:00:00,1.0086020128992457,9.0,50.0,4.0,16.0,50.0
2025-10-09 10:00:00,1.0086961439651865,9.0,50.0,4.0,16.0,50.0
2025-10-09 11:00:00,1.0087907850171827,9.0,50.0,4.0,16.0,50.0
2025-10-09 12:00:00,1.0088859360065452,9.0,50.0,4.0,16.0,50.0
2025-10-09 13:00:00,1.008981596884323,9.0,50.0,4.0,16.0,50.0
2025-10-09 14:00:00,1.0090777676013016,9.0,50.0,4.0,16.0,50.0
2025-10-09 15:00:00,1.009174448108006,9.0,50.0,4.0,16.0,50.0
2025-10-09 16:00:00,1.0092716383546974,9.0,50.0,4.0,16.0,50.0
2025-10-09 17:00:00,1.0093693382913753,9.0,50.0,4.0,16.0,50.0
2025-10-09 18:00:00,1.0094675478677773,9.0,50.0,4.0,16.0,50.0
2025-10-09 19:00:00,1.009566267033378,9.0,50.0,4.0,16.0,50.0
2025-10-09 20:00:00,1.009665495737391,9.0,50.0,4.0,16.0,50.0
2025-10-09 21:00:00,1.0097652339287664,9.0,50.0,4.0,16.0,50.0
2025-10-09 22:00:00,1.0098654815561938,9.0,50.0,4.0,16.0,50.0
2025-10-09 23:00:00,1.009966238568099,9.0,50.0,4.0,16.0,50.0
2025-10-10 00:00:00,1.010067504912647,9.0,50.0,4.0,16.0,50.0
2025-10-10 01:00:00,1.01016928053774,9.0,50.0,4.0,16.0,50.0
2025-10-10 02:00:00,1.010271565391019,9.0,50.0,4.0,16.0,50.0
2025-10-10 03:00:00,1.0103743594198622,9.0,50.0,4.0,16.0,50.0
2025-10-10 04:00:00,1.010477662571386,9.0,50.0,4.0,16.0,50.0
2025-10-10 05:00:00,1.0105814747924455,9.0,50.0,4.0,16.0,50.0
2025-10-10 06:00:00,1.0106857960296336,9.0,50.0,4.0,16.0,50.0
2025-10-10 07:00:00,1.0107906262292807,9.0,50.0,4.0,16.0,50.0
2025-10-10 08:00:00,1.0108959653374563,9.0,50.0,4.0,16.0,50.0
2025-10-10 09:00:00,1.0110018132999672,9.0,50.0,4.0,16.0,50.0
2025-10-10 10:00:00,1.0111081700623592,9.0,50.0,4.0,16.0,50.0
2025-10-10 11:00:00,1.011215035569916,9.0,50.0,4.0,16.0,50.0
2025-10-10 12:00:00,1.0113224097676596,9.0,50.0,4.0,16.0,50.0
2025-10-10 13:00:00,1.01143029260035,9.0,50.0,4.0,16.0,50.0
2025-10-10 14:00:00,1.0115386840124863,9.0,50.0,4.0,16.0,50.0
2025-10-10 15:00:00,1.0116475839483048,9.0,50.0,4.0,16.0,50.0
2025-10-10 16:00:00,1.0117569923517817,9.0,50.0,4.0,16.0,50.0
2025-10-10 17:00:00,1.01186690916663,9.0,50.0,4.0,16.0,50.0
2025-10-10 18:00:00,1.0119773343363025,9.0,50.0,4.0,16.0,50.0
2025-10-10 19:00:00,1.0120882678039893,9.0,50.0,4.0,16.0,50.0
2025-10-10 20:00:00,1.01219970951262,9.0,50.0,4.0,16.0,50.0
2025-10-10 21:00:00,1.0123116594048622,9.0,50.0,4.0,16.0,50.0
2025-10-10 22:00:00,1.012424117423122,9.0,50.0,4.0,16.0,50.0
2025-10-10 23:00:00,1.0125370835095449,9.0,50.0,4.0,16.0,50.0
2025-10-11 00:00:00,1.0126505576060136,9.0,50.0,4.0,16.0,50.0
2025-10-11 01:00:00,1.0127645396541505,9.0,50.0,4.0,16.0,50.0
2025-10-11 02:00:00,1.0128790295953165,9.0,50.0,4.0,16.0,50.0
2025-10-11 03:00:00,1.012994027370611,9.0,50.0,4.0,16.0,50.0
2025-10-11 04:00:00,1.0131095329208726,9.0,50.0,4.0,16.0,50.0
2025-10-11 05:00:00,1.013225546186678,9.0,50.0,4.0,16.0,50.0
2025-10-11 06:00:00,1.013342067108343,9.0,50.0,4.0,16.0,50.0
2025-10-11 07:00:00,1.0134590956259224,9.0,50.0,4.0,16.0,50.0
2025-10-11 08:00:00,1.0135766316792094,9.0,50.0,4.0,16.0,50.0
2025-10-11 09:00:00,1.013694675207737,9.0,50.0,4.0,16.0,50.0
2025-10-11 10:00:00,1.0138132261507762,9.0,50.0,4.0,16.0,50.0
2025-10-11 11:00:00,1.0139322844473373,9.0,50.0,4.0,16.0,50.0
2025-10-11 12:00:00,1.0140518500361697,9.0,50.0,4.0,16.0,50.0
2025-10-11 13:00:00,1.0141719228557613,9.0,50.0,4.0,16.0,50.0
2025-10-11 14:00:00,1.0142925028443401,9.0,50.0,4.0,16.0,50.0
2025-10-11 15:00:00,1.014413589939872,9.0,50.0,4.0,16.0,50.0
2025-10-11 16:00:00,1.0145351840800632,9.0,50.0,4.0,16.0,50.0
2025-10-11 17:00:00,1.0146572852023574,9.0,50.0,4.0,16.0,50.0
2025-10-11 18:00:00,1.0147798932439394,9.0,50.0,4.0,16.0,50.0
2025-10-11 19:00:00,1.0149030081417316,9.0,50.0,4.0,16.0,50.0
2025-10-11 20:00:00,1.0150266298323967,9.0,50.0,4.0,16.0,50.0
2025-10-11 21:00:00,1.0151507582523367,9.0,50.0,4.0,16.0,50.0
2025-10-11 22:00:00,1.0152753933376912,9.0,50.0,4.0,16.0,50.0
2025-10-11 23:00:00,1.015400535024342,9.0,50.0,4.0,16.0,50.0
2025-10-12 00:00:00,1.0155261832479077,9.0,50.0,4.0,16.0,50.0
2025-10-12 01:00:00,1.0156523379437479,9.0,50.0,4.0,16.0,50.0
2025-10-12 02:00:00,1.0157789990469603,9.0,50.0,4.0,16.0,50.0
2025-10-12 03:00:00,1.0159061664923839,9.0,50.0,4.0,16.0,50.0
2025-10-12 04:00:00,1.0160338402145954,9.0,50.0,4.0,16.0,50.0
2025-10-12 05:00:00,1.0161620201479118,9.0,50.0,4.0,16.0,50.0
2025-10-12 06:00:00,1.0162907062263902,9.0,50.0,4.0,16.0,50.0
2025-10-12 07:00:00,1.0164198983838264,9.0,50.0,4.0,16.0,50.0
2025-10-12 08:00:00,1.016549596553756,9.0,50.0,4.0,16.0,50.0
2025-10-12 09:00:00,1.016679800669455,9.0,50.0,4.0,16.0,50.0
2025-10-12 10:00:00,1.0168105106639385,9.0,50.0,4.0,16.0,50.0
2025-10-12 11:00:00,1.016941726469961,9.0,50.0,4.0,16.0,50.0
2025-10-12 12:00:00,1.0170734480200179,9.0,50.0,4.0,16.0,50.0
2025-10-12 13:00:00,1.017205675246343,9.0,50.0,4.0,16.0,50.0
2025-10-12 14:00:00,1.0173384080809114,9.0,50.0,4.0,16.0,50.0
2025-10-12 15:00:00,1.017471646455437,9.0,50.0,4.0,16.0,50.0
2025-10-12 16:00:00,1.017605390301374,9.0,50.0,4.0,16.0,50.0
2025-10-12 17:00:00,1.0177396395499168,9.0,50.0,4.0,16.0,50.0
2025-10-12 18:00:00,1.0178743941319994,9.0,50.0,4.0,16.0,50.0
2025-10-12 19:00:00,1.0180096539782961,9.0,50.0,4.0,16.0,50.0
2025-10-12 20:00:00,1.0181454190192207,9.0,50.0,4.0,16.0,50.0
2025-10-12 21:00:00,1.0182816891849282,9.0,50.0,4.0,16.0,50.0
2025-10-12 22:00:00,1.0184184644053123,9.0,50.0,4.0,16.0,50.0
2025-10-12 23:00:00,1.0185557446100082,9.0,50.0,4.0,16.0,50.0
2025-10-13 00:00:00,1.0186935297283908,9.0,50.0,4.0,16.0,50.0
2025-10-13 01:00:00,1.0188318196895745,9.0,50.0,4.0,16.0,50.0
2025-10-13 02:00:00,1.0189706144224155,9.0,50.0,4.0,16.0,50.0
2025-10-13 03:00:00,1.019109913855509,9.0,50.0,4.0,16.0,50.0
2025-10-13 04:00:00,1.0192497179171913,9.0,50.0,4.0,16.0,50.0
2025-10-13 05:00:00,1.0193900265355387,9.0,50.0,4.0,16.0,50.0
2025-10-13 06:00:00,1.0195308396383678,9.0,50.0,4.0,16.0,50.0
2025-10-13 07:00:00,1.0196721571532363,9.0,50.0,4.0,16.0,50.0
2025-10-13 08:00:00,1.0198139790074419,9.0,50.0,4.0,16.0,50.0
2025-10-13 09:00:00,1.0199563051280225,9.0,50.0,4.0,16.0,50.0
2025-10-13 10:00:00,1.020099135441758,9.0,50.0,4.0,16.0,50.0
2025-10-13 11:00:00,1.0202424698751669,9.0,50.0,4.0,16.0,50.0
2025-10-13 12:00:00,1.02038630835451,9.0,50.0,4.0,16.0,50.0
2025-10-13 13:00:00,1.0205306508057879,9.0,50.0,4.0,16.0,50.0
2025-10-13 14:00:00,1.0206754971547425,9.0,50.0,4.0,16.0,50.0
2025-10-13 15:00:00,1.0208208473268559,9.0,50.0,4.0,16.0,50.0
2025-10-13 16:00:00,1.020966701247351,9.0,50.0,4.0,16.0,50.0
2025-10-13 17:00:00,1.0211130588411925,9.0,50.0,4.0,16.0,50.0
2025-10-13 18:00:00,1.0212599200330847,9.0,50.0,4.0,16.0,50.0
2025-10-13 19:00:00,1.0214072847474738,9.0,50.0,4.0,16.0,50.0
2025-10-13 20:00:00,1.0215551529085465,9.0,50.0,4.0,16.0,50.0
2025-10-13 21:00:00,1.0217035244402302,9.0,50.0,4.0,16.0,50.0
2025-10-13 22:00:00,1.0218523992661943,9.0,50.0,4.0,16.0,50.0
2025-10-13 23:00:00,1.0220017773098482,9.0,50.0,4.0,16.0,50.0
2025-10-14 00:00:00,1.0221516584943433,9.0,50.0,4.0,16.0,50.0
2025-10-14 01:00:00,1.022302042742571,9.0,50.0,4.0,16.0,50.0
2025-10-14 02:00:00,1.0224529299771654,9.0,50.0,4.0,16.0,50.0
2025-10-14 03:00:00,1.022604320120501,9.0,50.0,4.0,16.0,50.0
2025-10-14 04:00:00,1.0227562130946932,9.0,50.0,4.0,16.0,50.0
2025-10-14 05:00:00,1.0229086088215995,9.0,50.0,4.0,16.0,50.0
2025-10-14 06:00:00,1.0230615072228182,9.0,50.0,4.0,16.0,50.0
2025-10-14 07:00:00,1.0232149082196895,9.0,50.0,4.0,16.0,50.0
2025-10-14 08:00:00,1.0233688117332944,9.0,50.0,4.0,16.0,50.0
2025-10-14 09:00:00,1.0235232176844562,9.0,50.0,4.0,16.0,50.0
2025-10-14 10:00:00,1.0236781259937386,9.0,50.0,4.0,16.0,50.0
2025-10-14 11:00:00,1.023833536581448,9.0,50.0,4.0,16.0,50.0
2025-10-14 12:00:00,1.0239894493676318,9.0,50.0,4.0,16.0,50.0
2025-10-14 13:00:00,1.0241458642720789,9.0,50.0,4.0,16.0,50.0
2025-10-14 14:00:00,1.02430278121432,9.0,50.0,4.0,16.0,50.0
2025-10-14 15:00:00,1.0244602001136283,9.0,50.0,4.0,16.0,50.0
2025-10-14 16:00:00,1.0246181208890173,9.0,50.0,4.0,16.0,50.0
2025-10-14 17:00:00,1.0247765434592437,9.0,50.0,4.0,16.0,50.0
2025-10-14 18:00:00,1.024935467742805,9.0,50.0,4.0,16.0,50.0
2025-10-14 19:00:00,1.0250948936579416,9.0,50.0,4.0,16.0,50.0
2025-10-14 20:00:00,1.0252548211226347,9.0,50.0,4.0,16.0,50.0
2025-10-14 21:00:00,1.0254152500546083,9.0,50.0,4.0,16.0,50.0
2025-10-14 22:00:00,1.0255761803713281,9.0,50.0,4.0,16.0,50.0
2025-10-14 23:00:00,1.0257376119900017,9.0,50.0,4.0,16.0,50.0
2025-10-15 00:00:00,1.0258995448275794,9.0,50.0,4.0,16.0,50.0
2025-10-15 01:00:00,1.0260619788007532,9.0,50.0,4.0,16.0,50.0
2025-10-15 02:00:00,1.0262249138259567,9.0,50.0,4.0,16.0,50.0
2025-10-15 03:00:00,1.0263883498193676,9.0,50.0,4.0,16.0,50.0
2025-10-15 04:00:00,1.0265522866969032,9.0,50.0,4.0,16.0,50.0
2025-10-15 05:00:00,1.0267167243742257,9.0,50.0,4.0,16.0,50.0
2025-10-15 06:00:00,1.0268816627667379,9.0,50.0,4.0,16.0,50.0
2025-10-15 07:00:00,1.0270471017895861,9.0,50.0,4.0,16.0,50.0
2025-10-15 08:00:00,1.027213041357658,9.0,50.0,4.0,16.0,50.0
2025-10-15 09:00:00,1.0273794813855845,9.0,50.0,4.0,16.0,50.0
2025-10-15 10:00:00,1.0275464217877395,9.0,50.0,4.0,16.0,50.0
2025-10-15 11:00:00,1.0277138624782376,9.0,50.0,4.0,16.0,50.0
2025-10-15 12:00:00,1.0278818033709385,9.0,50.0,4.0,16.0,50.0
2025-10-15 13:00:00,1.0280502443794428,9.0,50.0,4.0,16.0,50.0
2025-10-15 14:00:00,1.0282191854170946,9.0,50.0,4.0,16.0,50.0
2025-10-15 15:00:00,1.0283886263969804,9.0,50.0,4.0,16.0,50.0
2025-10-15 16:00:00,1.0285585672319293,9.0,50.0,4.0,16.0,50.0
2025-10-15 17:00:00,1.028729007834514,9.0,50.0,4.0,16.0,50.0
2025-10-15 18:00:00,1.0288999481170498,9.0,50.0,4.0,16.0,50.0
2025-10-15 19:00:00,1.0290713879915938,9.0,50.0,4.0,16.0,50.0
2025-10-15 20:00:00,1.0292433273699484,9.0,50.0,4.0,16.0,50.0
2025-10-15 21:00:00,1.0294157661636565,9.0,50.0,4.0,16.0,50.0
2025-10-15 22:00:00,1.0295887042840057,9.0,50.0,4.0,16.0,50.0
2025-10-15 23:00:00,1.029762141642027,9.0,50.0,4.0,16.0,50.0
2025-10-16 00:00:00,1.0299360781484928,9.0,50.0,4.0,16.0,50.0
2025-10-16 01:00:00,1.0301105137139204,9.0,50.0,4.0,16.0,50.0
2025-10-16 02:00:00,1.030285448248569,9.0,50.0,4.0,16.0,50.0
2025-10-16 03:00:00,1.0304608816624428,9.0,50.0,4.0,16.0,50.0
2025-10-16 04:00:00,1.0306368138652875,9.0,50.0,4.0,16.0,50.0
2025-10-16 05:00:00,1.0308132447665934,9.0,50.0,4.0,16.0,50.0
2025-10-16 06:00:00,1.0309901742755938,9.0,50.0,4.0,16.0,50.0
2025-10-16 07:00:00,1.0311676023012655,9.0,50.0,4.0,16.0,50.0
2025-10-16 08:00:00,1.0313455287523292,9.0,50.0,4.0,16.0,50.0
2025-10-16 09:00:00,1.0315239535372485,9.0,50.0,4.0,16.0,50.0
2025-10-16 10:00:00,1.031702876564231,9.0,50.0,4.0,16.0,50.0
2025-10-16 11:00:00,1.0318822977412285,9.0,50.0,4.0,16.0,50.0
2025-10-16 12:00:00,1.0320622169759357,9.0,50.0,4.0,16.0,50.0
2025-10-16 13:00:00,1.0322426341757913,9.0,50.0,4.0,16.0,50.0
2025-10-16 14:00:00,1.0324235492479779,9.0,50.0,4.0,16.0,50.0
2025-10-16 15:00:00,1.0326049620994218,9.0,50.0,4.0,16.0,50.0
2025-10-16 16:00:00,1.032786872636794,9.0,50.0,4.0,16.0,50.0
2025-10-16 17:00:00,1.0329692807665078,9.0,50.0,4.0,16.0,50.0
2025-10-16 18:00:00,1.0331521863947224,9.0,50.0,4.0,16.0,50.0
2025-10-16 19:00:00,1.03333558942734,9.0,50.0,4.0,16.0,50.0
2025-10-16 20:00:00,1.0335194897700066,9.0,50.0,4.0,16.0,50.0
2025-10-16 21:00:00,1.033703887328114,9.0,50.0,4.0,16.0,50.0
2025-10-16 22:00:00,1.0338887820067955,9.0,50.0,4.0,16.0,50.0
2025-10-16 23:00:00,1.0340741737109318,9.0,50.0,4.0,16.0,50.0
2025-10-17 00:00:00,1.034260062345145,9.0,50.0,4.0,16.0,50.0
2025-10-17 01:00:00,1.0344464478138036,9.0,50.0,4.0,16.0,50.0
2025-10-17 02:00:00,1.0346333300210195,9.0,50.0,4.0,16.0,50.0
2025-10-17 03:00:00,1.0348207088706491,9.0,50.0,4.0,16.0,50.0
2025-10-17 04:00:00,1.0350085842662944,9.0,50.0,4.0,16.0,50.0
2025-10-17 05:00:00,1.0351969561113,9.0,50.0,4.0,16.0,50.0
2025-10-17 06:00:00,1.0353858243087566,9.0,50.0,4.0,16.0,50.0
2025-10-17 07:00:00,1.0355751887614988,9.0,50.0,4.0,16.0,50.0
2025-10-17 08:00:00,1.0357650493721067,9.0,50.0,4.0,16.0,50.0
2025-10-17 09:00:00,1.0359554060429041,9.0,50.0,4.0,16.0,50.0
2025-10-17 10:00:00,1.0361462586759607,9.0,50.0,4.0,16.0,50.0
2025-10-17 11:00:00,1.03633760717309,9.0,50.0,4.0,16.0,50.0
2025-10-17 12:00:00,1.0365294514358512,9.0,50.0,4.0,16.0,50.0
2025-10-17 13:00:00,1.0367217913655478,9.0,50.0,4.0,16.0,50.0
2025-10-17 14:00:00,1.0369146268632288,9.0,50.0,4.0,16.0,50.0
2025-10-17 15:00:00,1.0371079578296882,9.0,50.0,4.0,16.0,50.0
2025-10-17 16:00:00,1.0373017841654648,9.0,50.0,4.0,16.0,50.0
2025-10-17 17:00:00,1.0374961057708427,9.0,50.0,4.0,16.0,50.0
2025-10-17 18:00:00,1.0376909225458513,9.0,50.0,4.0,16.0,50.0
2025-10-17 19:00:00,1.0378862343902653,9.0,50.0,4.0,16.0,50.0
2025-10-17 20:00:00,1.0380820412036043,9.0,50.0,4.0,16.0,50.0
2025-10-17 21:00:00,1.038278342885134,9.0,50.0,4.0,16.0,50.0
2025-10-17 22:00:00,1.0384751393338645,9.0,50.0,4.0,16.0,50.0
2025-10-17 23:00:00,1.0386724304485522,9.0,50.0,4.0,16.0,50.0
2025-10-18 00:00:00,1.0388702161276993,9.0,50.0,4.0,16.0,50.0
2025-10-18 01:00:00,1.0390684962695518,9.0,50.0,4.0,16.0,50.0
2025-10-18 02:00:00,1.0392672707721038,9.0,50.0,4.0,16.0,50.0
2025-10-18 03:00:00,1.0394665395330926,9.0,50.0,4.0,16.0,50.0
2025-10-18 04:00:00,1.0396663024500037,9.0,50.0,4.0,16.0,50.0
2025-10-18 05:00:00,1.0398665594200658,9.0,50.0,4.0,16.0,50.0
2025-10-18 06:00:00,1.0400673103402553,9.0,50.0,4.0,16.0,50.0
2025-10-18 07:00:00,1.0402685551072943,9.0,50.0,4.0,16.0,50.0
2025-10-18 08:00:00,1.0404702936176498,9.0,50.0,4.0,16.0,50.0
2025-10-18 09:00:00,1.040672525767536,9.0,50.0,4.0,16.0,50.0
2025-10-18 10:00:00,1.0408752514529118,9.0,50.0,4.0,16.0,50.0
2025-10-18 11:00:00,1.0410784705694838,9.0,50.0,4.0,16.0,50.0
2025-10-18 12:00:00,1.0412821830127035,9.0,50.0,4.0,16.0,50.0
2025-10-18 13:00:00,1.041486388677769,9.0,50.0,4.0,16.0,50.0
2025-10-18 14:00:00,1.041691087459625,9.0,50.0,4.0,16.0,50.0
2025-10-18 15:00:00,1.041896279252962,9.0,50.0,4.0,16.0,50.0
2025-10-18 16:00:00,1.0421019639522164,9.0,50.0,4.0,16.0,50.0
2025-10-18 17:00:00,1.0423081414515731,9.0,50.0,4.0,16.0,50.0
2025-10-18 18:00:00,1.0425148116449607,9.0,50.0,4.0,16.0,50.0
2025-10-18 19:00:00,1.0427219744260565,9.0,50.0,4.0,16.0,50.0
2025-10-18 20:00:00,1.042929629688283,9.0,50.0,4.0,16.0,50.0
2025-10-18 21:00:00,1.04313777732481,9.0,50.0,4.0,16.0,50.0
2025-10-18 22:00:00,1.043346417228555,9.0,50.0,4.0,16.0,50.0
2025-10-18 23:00:00,1.0435555492921793,9.0,50.0,4.0,16.0,50.0
2025-10-19 00:00:00,1.0437651734080946,9.0,50.0,4.0,16.0,50.0
2025-10-19 01:00:00,1.043975289468456,9.0,50.0,4.0,16.0,50.0
2025-10-19 02:00:00,1.0441858973651688,9.0,50.0,4.0,16.0,50.0
2025-10-19 03:00:00,1.0443969969898825,9.0,50.0,4.0,16.0,50.0
2025-10-19 04:00:00,1.0446085882339955,9.0,50.0,4.0,16.0,50.0
2025-10-19 05:00:00,1.0448206709886523,9.0,50.0,4.0,16.0,50.0
2025-10-19 06:00:00,1.0450332451447446,9.0,50.0,4.0,16.0,50.0
2025-10-19 07:00:00,1.0452463105929124,9.0,50.0,4.0,16.0,50.0
2025-10-19 08:00:00,1.0454598672235411,9.0,50.0,4.0,16.0,50.0
2025-10-19 09:00:00,1.0456739149267649,9.0,50.0,4.0,16.0,50.0
2025-10-19 10:00:00,1.045888453592465,9.0,50.0,4.0,16.0,50.0
2025-10-19 11:00:00,1.0461034831102696,9.0,50.0,4.0,16.0,50.0
2025-10-19 12:00:00,1.0463190033695544,9.0,50.0,4.0,16.0,50.0
2025-10-19 13:00:00,1.0465350142594434,9.0,50.0,4.0,16.0,50.0
2025-10-19 14:00:00,1.046751515668807,9.0,50.0,4.0,16.0,50.0
2025-10-19 15:00:00,1.0469685074862645,9.0,50.0,4.0,16.0,50.0
2025-10-19 16:00:00,1.047185989600182,9.0,50.0,4.0,16.0,50.0
2025-10-19 17:00:00,1.0474039618986741,9.0,50.0,4.0,16.0,50.0
2025-10-19 18:00:00,1.0476224242696026,9.0,50.0,4.0,16.0,50.0
2025-10-19 19:00:00,1.0478413766005767,9.0,50.0,4.0,16.0,50.0
2025-10-19 20:00:00,1.0480608187789555,9.0,50.0,4.0,16.0,50.0
2025-10-19 21:00:00,1.0482807506918435,9.0,50.0,4.0,16.0,50.0
2025-10-19 22:00:00,1.0485011722260957,9.0,50.0,4.0,16.0,50.0
2025-10-19 23:00:00,1.048722083268313,9.0,50.0,4.0,16.0,50.0
2025-10-20 00:00:00,1.0489434837048464,9.0,50.0,4.0,16.0,50.0
2025-10-20 01:00:00,1.0491653734217938,9.0,50.0,4.0,16.0,50.0
2025-10-20 02:00:00,1.0493877523050017,9.0,50.0,4.0,16.0,50.0
2025-10-20 03:00:00,1.049610620240066,9.0,50.0,4.0,16.0,50.0
2025-10-20 04:00:00,1.0498339771123288,9.0,50.0,4.0,16.0,50.0
2025-10-20 05:00:00,1.0500578228068829,9.0,50.0,4.0,16.0,50.0
2025-10-20 06:00:00,1.050282157208568,9.0,50.0,4.0,16.0,50.0
2025-10-20 07:00:00,1.0505069802019738,9.0,50.0,4.0,16.0,50.0
2025-10-20 08:00:00,1.0507322916714374,9.0,50.0,4.0,16.0,50.0
2025-10-20 09:00:00,1.0509580915010455,9.0,50.0,4.0,16.0,50.0
2025-10-20 10:00:00,1.0511843795746323,9.0,50.0,4.0,16.0,50.0
2025-10-20 11:00:00,1.0514111557757824,9.0,50.0,4.0,16.0,50.0
2025-10-20 12:00:00,1.0516384199878281,9.0,50.0,4.0,16.0,50.0
2025-10-20 13:00:00,1.051866172093852,9.0,50.0,4.0,16.0,50.0
2025-10-20 14:00:00,1.0520944119766837,9.0,50.0,4.0,16.0,50.0
2025-10-20 15:00:00,1.0523231395189034,9.0,50.0,4.0,16.0,50.0
2025-10-20 16:00:00,1.05255235460284,9.0,50.0,4.0,16.0,50.0
2025-10-20 17:00:00,1.052782057110571,9.0,50.0,4.0,16.0,50.0
2025-10-20 18:00:00,1.0530122469239247,9.0,50.0,4.0,16.0,50.0
2025-10-20 19:00:00,1.053242923924477,9.0,50.0,4.0,16.0,50.0
2025-10-20 20:00:00,1.0534740879935538,9.0,50.0,4.0,16.0,50.0
2025-10-20 21:00:00,1.0537057390122304,9.0,50.0,4.0,16.0,50.0
2025-10-20 22:00:00,1.0539378768613323,9.0,50.0,4.0,16.0,50.0
2025-10-20 23:00:00,1.0541705014214333,9.0,50.0,4.0,16.0,50.0
2025-10-21 00:00:00,1.054403612572857,9.0,50.0,4.0,16.0,50.0
2025-10-21 01:00:00,1.0546372101956787,9.0,50.0,4.0,16.0,50.0
2025-10-21 02:00:00,1.0548712941697198,9.0,50.0,4.0,16.0,50.0
2025-10-21 03:00:00,1.055105864374555,9.0,50.0,4.0,16.0,50.0
2025-10-21 04:00:00,1.0553409206895061,9.0,50.0,4.0,16.0,50.0
2025-10-21 05:00:00,1.0555764629936473,9.0,50.0,4.0,16.0,50.0
2025-10-21 06:00:00,1.0558124911658004,9.0,50.0,4.0,16.0,50.0
2025-10-21 07:00:00,1.0560490050845392,9.0,50.0,4.0,16.0,50.0
2025-10-21 08:00:00,1.0562860046281868,9.0,50.0,4.0,16.0,50.0
2025-10-21 09:00:00,1.0565234896748155,9.0,50.0,4.0,16.0,50.0
2025-10-21 10:00:00,1.0567614601022497,9.0,50.0,4.0,16.0,50.0
2025-10-21 11:00:00,1.056999915788063,9.0,50.0,4.0,16.0,50.0
2025-10-21 12:00:00,1.0572388566095792,9.0,50.0,4.0,16.0,50.0
2025-10-21 13:00:00,1.0574782824438733,9.0,50.0,4.0,16.0,50.0
2025-10-21 14:00:00,1.0577181931677697,9.0,50.0,4.0,16.0,50.0
2025-10-21 15:00:00,1.0579585886578442,9.0,50.0,4.0,16.0,50.0
2025-10-21 16:00:00,1.0581994687904235,9.0,50.0,4.0,16.0,50.0
2025-10-21 17:00:00,1.0584408334415838,9.0,50.0,4.0,16.0,50.0
2025-10-21 18:00:00,1.058682682487153,9.0,50.0,4.0,16.0,50.0
2025-10-21 19:00:00,1.0589250158027093,9.0,50.0,4.0,16.0,50.0
2025-10-21 20:00:00,1.0591678332635817,9.0,50.0,4.0,16.0,50.0
2025-10-21 21:00:00,1.0594111347448512,9.0,50.0,4.0,16.0,50.0
2025-10-21 22:00:00,1.0596549201213477,9.0,50.0,4.0,16.0,50.0
2025-10-21 23:00:00,1.0598991892676546,9.0,50.0,4.0,16.0,50.0
2025-10-22 00:00:00,1.0601439420581045,9.0,50.0,4.0,16.0,50.0
2025-10-22 01:00:00,1.060389178366782,9.0,50.0,4.0,16.0,50.0
2025-10-22 02:00:00,1.0606348980675233,9.0,50.0,4.0,16.0,50.0
2025-10-22 03:00:00,1.060881101033915,9.0,50.0,4.0,16.0,50.0
2025-10-22 04:00:00,1.0611277871392961,9.0,50.0,4.0,16.0,50.0
2025-10-22 05:00:00,1.0613749562567554,9.0,50.0,4.0,16.0,50.0
2025-10-22 06:00:00,1.0616226082591358,9.0,50.0,4.0,16.0,50.0
2025-10-22 07:00:00,1.061870743019029,9.0,50.0,4.0,16.0,50.0
2025-10-22 08:00:00,1.0621193604087804,9.0,50.0,4.0,16.0,50.0
